run_timestamp,dataset,model,target,status,error_message,train_rows,test_rows,feature_count,mae,rmse,r2_score,cv_folds,cv_mae_mean,cv_mae_std,cv_rmse_mean,cv_rmse_std,cv_r2_mean,cv_r2_std,training_time_sec,inference_time_sec,inference_time_ms_per_row
2026-05-15T16:21:50,zenodo_13754300_actual_throughput,DummyRegressor_mean,actual_throughput_mbps,ok,,483,121,17,36.899083710066634,43.87591617705157,-0.006504568709918335,5,31.048781399121452,1.360405248060615,37.540714149097106,1.4486836720825325,-0.01124407262172289,0.005998101424904536,0.0028940000338479877,0.00132416607812047,0.010943521306780744
2026-05-15T16:21:50,zenodo_13754300_actual_throughput,LinearRegression,actual_throughput_mbps,ok,,483,121,17,10.553614733813651,14.151298350626016,0.8952977706597449,5,10.37907050022837,0.7239752384207179,14.427712628217757,1.3877023129753046,0.850532300379329,0.019292522823651754,0.003203958971425891,0.0013453749706968665,0.011118801410717905
2026-05-15T16:21:50,zenodo_13754300_actual_throughput,SVR_rbf,actual_throughput_mbps,ok,,483,121,17,5.689197648297888,8.75953410868534,0.9598832843224083,5,5.8387663798940075,0.6809829415611935,10.199545930256097,2.1771184147366807,0.9234998362666136,0.028132681408874205,0.008157665957696736,0.0026367090176790953,0.021790983617182607
2026-05-15T16:21:52,zenodo_13754300_actual_throughput,RandomForestRegressor,actual_throughput_mbps,ok,,483,121,17,2.817863132710811,6.2062340786081345,0.9798618459951821,5,3.3315380198327467,0.9821768595636259,8.952053268777906,3.3976995636367784,0.9355004289450506,0.04369743120650054,0.08284045802429318,0.01465266605373472,0.12109641366722909
2026-05-15T16:21:56,zenodo_13754300_actual_throughput,XGBRegressor,actual_throughput_mbps,ok,,483,121,17,3.293984981311342,6.744213256891199,0.9762192283107345,5,3.8908049639044497,0.7956802902170499,9.098416784516449,3.0330595495224926,0.9353443217210261,0.0378650143239401,0.24739154102280736,0.002078375080600381,0.017176653558680834
2026-05-17T18:21:07,zenodo_13754300_actual_throughput,DummyRegressor_mean,actual_throughput_mbps,ok,,483,121,13,36.899083710066634,43.87591617705157,-0.006504568709918335,5,31.048781399121452,1.360405248060615,37.540714149097106,1.4486836720825325,-0.01124407262172289,0.005998101424904536,0.0022640840034000576,0.0011004580010194331,0.0090946942233011
2026-05-17T18:21:07,zenodo_13754300_actual_throughput,LinearRegression,actual_throughput_mbps,ok,,483,121,13,10.553614733813651,14.15129835062602,0.8952977706597448,5,10.379070500228366,0.7239752384207164,14.427712628217753,1.3877023129753052,0.8505323003793291,0.019292522823651802,0.00256083402200602,0.0010690000199247152,0.008834710908468721
2026-05-17T18:21:07,zenodo_13754300_actual_throughput,SVR_rbf,actual_throughput_mbps,ok,,483,121,13,5.2660798852099475,8.158588214492996,0.9651988671212487,5,5.585841789819485,0.6805629424311702,10.043866505697205,2.282877609028406,0.9254167860139226,0.029580220587598117,0.007500582985812798,0.002562917012255639,0.02118113233269123
2026-05-17T18:21:09,zenodo_13754300_actual_throughput,RandomForestRegressor,actual_throughput_mbps,ok,,483,121,13,2.7586855485685082,6.131503203966488,0.9803439035991341,5,3.3107037765953202,0.9879450539137347,8.938708069429207,3.424841884258026,0.9355328317394761,0.04388240084103244,0.07333366700913757,0.014967125025577843,0.12369524814527143
2026-05-17T18:21:13,zenodo_13754300_actual_throughput,XGBRegressor,actual_throughput_mbps,ok,,483,121,13,3.1958273745344523,6.322355793151431,0.9791012062989506,5,3.938224199093322,0.7720053888590565,9.15927619160228,3.0391879936206907,0.9344449127775067,0.03692151972921562,0.24875195798813365,0.0016098750056698918,0.013304752112974312
